date,store_id,city,sku_id,product_name,actual_demand,predicted_demand,opening_inventory,received_qty,units_sold,lost_sales,ending_inventory,safety_stock,reorder_point,inventory_position,order_qty,revenue,stockout_flag
2026-07-12,ST002,Bengaluru,SKU005,Instant Coffee 100g,19,23.42,61,0,19,0,42,15.26,85.52,87,0,3515.0,False
2026-07-12,ST003,Mumbai,SKU001,Shampoo 340ml,29,29.49,50,0,29,0,21,18.21,106.68,98,68,9541.0,False
2026-07-12,ST003,Mumbai,SKU002,Bath Soap 100g,45,49.05,75,0,45,0,30,23.6,170.76,161,108,2475.0,False
2026-07-12,ST003,Mumbai,SKU003,Laundry Detergent 1kg,44,43.37,175,98,44,0,131,22.82,152.94,131,109,9680.0,False
2026-07-12,ST003,Mumbai,SKU004,Dishwash Liquid 500ml,33,36.67,19,0,19,14,0,19.6,129.61,215,0,2375.0,True
2026-07-12,ST003,Mumbai,SKU005,Instant Coffee 100g,26,29.36,80,56,26,0,54,18.53,106.61,124,0,4810.0,False
2026-07-12,ST004,Delhi,SKU001,Shampoo 340ml,24,25.36,74,59,24,0,50,15.65,91.73,113,0,7896.0,False
2026-07-12,ST004,Delhi,SKU002,Bath Soap 100g,46,43.96,104,0,46,0,58,24.9,156.77,205,0,2530.0,False
2026-07-12,ST004,Delhi,SKU003,Laundry Detergent 1kg,30,35.82,116,95,30,0,86,23.85,131.31,156,0,6600.0,False
2026-07-12,ST004,Delhi,SKU004,Dishwash Liquid 500ml,38,35.56,88,67,38,0,50,16.54,123.24,125,0,4037.5,False
2026-07-12,ST004,Delhi,SKU005,Instant Coffee 100g,18,23.01,52,0,18,0,34,10.33,79.37,100,0,3330.0,False
2026-07-12,ST005,Hyderabad,SKU001,Shampoo 340ml,23,24.21,51,0,23,0,28,14.61,87.23,110,0,7567.0,False
2026-07-12,ST005,Hyderabad,SKU002,Bath Soap 100g,40,41.21,144,108,40,0,104,17.24,140.88,192,0,2200.0,False
2026-07-12,ST005,Hyderabad,SKU003,Laundry Detergent 1kg,26,32.03,71,0,26,0,45,17.81,113.9,115,0,5720.0,False
2026-07-12,ST005,Hyderabad,SKU004,Dishwash Liquid 500ml,36,29.22,102,55,36,0,66,19.02,106.67,131,0,4500.0,False
2026-07-12,ST005,Hyderabad,SKU005,Instant Coffee 100g,19,22.16,34,0,19,0,15,12.77,79.25,110,0,3515.0,False
2026-07-13,ST001,Chennai,SKU001,Shampoo 340ml,25,23.92,87,51,25,0,62,16.49,88.24,131,0,8225.0,False
2026-07-13,ST001,Chennai,SKU002,Bath Soap 100g,38,44.23,49,0,38,0,11,19.28,151.95,169,0,2090.0,False
2026-07-13,ST001,Chennai,SKU003,Laundry Detergent 1kg,44,40.23,87,0,44,0,43,16.7,137.38,140,0,8228.0,False
2026-07-13,ST001,Chennai,SKU004,Dishwash Liquid 500ml,36,27.96,60,0,36,0,24,21.74,105.62,116,0,4500.0,False
2026-07-13,ST001,Chennai,SKU005,Instant Coffee 100g,18,20.63,46,0,18,0,28,15.12,77.02,90,0,3330.0,False
2026-07-13,ST002,Bengaluru,SKU001,Shampoo 340ml,28,25.78,64,0,28,0,36,20.93,98.27,150,0,9212.0,False
2026-07-13,ST002,Bengaluru,SKU002,Bath Soap 100g,37,43.4,104,0,37,0,67,21.51,151.71,195,0,2035.0,False
2026-07-13,ST002,Bengaluru,SKU003,Laundry Detergent 1kg,28,36.77,93,0,28,0,65,18.38,128.68,151,0,6160.0,False
2026-07-13,ST002,Bengaluru,SKU004,Dishwash Liquid 500ml,42,30.87,56,0,42,0,14,18.06,110.67,103,70,5250.0,False
2026-07-13,ST002,Bengaluru,SKU005,Instant Coffee 100g,17,22.88,87,45,17,0,70,14.91,83.56,70,60,3145.0,False
2026-07-13,ST003,Mumbai,SKU001,Shampoo 340ml,27,25.57,98,77,27,0,71,18.22,94.94,139,0,8883.0,False
2026-07-13,ST003,Mumbai,SKU002,Bath Soap 100g,33,45.62,161,131,33,0,128,23.81,160.68,236,0,1815.0,False
2026-07-13,ST003,Mumbai,SKU003,Laundry Detergent 1kg,30,35.54,131,0,30,0,101,22.92,129.53,210,0,6600.0,False
2026-07-13,ST003,Mumbai,SKU004,Dishwash Liquid 500ml,31,31.29,105,105,31,0,74,18.9,112.76,184,0,3875.0,False
2026-07-13,ST003,Mumbai,SKU005,Instant Coffee 100g,25,24.01,54,0,25,0,29,17.81,89.84,99,0,4625.0,False
2026-07-13,ST004,Delhi,SKU001,Shampoo 340ml,23,22.3,113,63,23,0,90,14.39,81.29,90,0,7567.0,False
2026-07-13,ST004,Delhi,SKU002,Bath Soap 100g,41,40.56,58,0,41,0,17,22.67,144.35,164,0,2255.0,False
2026-07-13,ST004,Delhi,SKU003,Laundry Detergent 1kg,22,30.54,86,0,22,0,64,23.85,115.46,134,0,4840.0,False
2026-07-13,ST004,Delhi,SKU004,Dishwash Liquid 500ml,22,25.53,125,75,22,0,103,15.92,92.52,103,0,2750.0,False
2026-07-13,ST004,Delhi,SKU005,Instant Coffee 100g,16,19.59,34,0,16,0,18,9.99,68.75,84,0,2960.0,False
2026-07-13,ST005,Hyderabad,SKU001,Shampoo 340ml,29,20.91,28,0,28,1,0,14.62,77.36,82,0,9212.0,True
2026-07-13,ST005,Hyderabad,SKU002,Bath Soap 100g,30,37.2,104,0,30,0,74,17.14,128.75,162,0,1650.0,False
2026-07-13,ST005,Hyderabad,SKU003,Laundry Detergent 1kg,34,30.27,115,70,34,0,81,17.98,108.8,81,89,7480.0,False
2026-07-13,ST005,Hyderabad,SKU004,Dishwash Liquid 500ml,27,26.34,66,0,27,0,39,19.02,98.04,104,0,3375.0,False
2026-07-13,ST005,Hyderabad,SKU005,Instant Coffee 100g,23,19.96,57,42,23,0,34,12.7,72.56,87,0,4255.0,False
2026-07-14,ST001,Chennai,SKU001,Shampoo 340ml,21,23.33,62,0,21,0,41,15.02,85.01,110,0,6909.0,False
2026-07-14,ST001,Chennai,SKU002,Bath Soap 100g,45,42.56,169,158,45,0,124,19.51,147.19,124,109,2475.0,False
2026-07-14,ST001,Chennai,SKU003,Laundry Detergent 1kg,28,34.67,140,97,28,0,112,16.71,120.72,112,79,6160.0,False
2026-07-14,ST001,Chennai,SKU004,Dishwash Liquid 500ml,24,28.64,116,92,24,0,92,21.92,107.83,92,74,3000.0,False
2026-07-14,ST001,Chennai,SKU005,Instant Coffee 100g,24,20.61,90,62,24,0,66,14.96,76.77,66,52,4440.0,False
2026-07-14,ST002,Bengaluru,SKU001,Shampoo 340ml,23,25.69,150,114,23,0,127,20.92,97.99,127,0,7567.0,False
2026-07-14,ST002,Bengaluru,SKU002,Bath Soap 100g,48,44.43,195,128,48,0,147,22.18,155.48,147,98,2640.0,False
2026-07-14,ST002,Bengaluru,SKU003,Laundry Detergent 1kg,31,35.36,151,86,31,0,120,18.94,125.01,120,76,6820.0,False
2026-07-14,ST002,Bengaluru,SKU004,Dishwash Liquid 500ml,36,29.97,103,89,36,0,67,18.85,108.75,137,0,4500.0,False
2026-07-14,ST002,Bengaluru,SKU005,Instant Coffee 100g,25,21.62,70,0,25,0,45,15.02,79.89,105,0,4625.0,False
2026-07-14,ST003,Mumbai,SKU001,Shampoo 340ml,32,25.33,71,0,32,0,39,17.83,93.82,107,0,10528.0,False
2026-07-14,ST003,Mumbai,SKU002,Bath Soap 100g,37,45.29,128,0,37,0,91,25.56,161.44,199,0,2035.0,False
2026-07-14,ST003,Mumbai,SKU003,Laundry Detergent 1kg,37,38.32,101,0,37,0,64,23.35,138.31,173,0,7733.0,False
2026-07-14,ST003,Mumbai,SKU004,Dishwash Liquid 500ml,36,31.43,184,110,36,0,148,18.34,112.64,148,0,4500.0,False
2026-07-14,ST003,Mumbai,SKU005,Instant Coffee 100g,28,30.33,99,70,28,0,71,17.32,108.29,71,98,4144.0,False
2026-07-14,ST004,Delhi,SKU001,Shampoo 340ml,30,21.63,90,0,30,0,60,13.92,78.81,60,63,9870.0,False
2026-07-14,ST004,Delhi,SKU002,Bath Soap 100g,43,39.55,164,147,43,0,121,22.48,141.13,121,100,2365.0,False
2026-07-14,ST004,Delhi,SKU003,Laundry Detergent 1kg,26,30.7,134,70,26,0,108,24.53,116.64,108,71,5720.0,False
2026-07-14,ST004,Delhi,SKU004,Dishwash Liquid 500ml,35,26.88,103,0,35,0,68,16.24,96.87,68,83,4375.0,False
2026-07-14,ST004,Delhi,SKU005,Instant Coffee 100g,22,20.06,84,66,22,0,62,10.14,70.32,62,49,4070.0,False
2026-07-14,ST005,Hyderabad,SKU001,Shampoo 340ml,33,29.36,82,82,33,0,49,15.25,103.32,49,114,8685.6,False
2026-07-14,ST005,Hyderabad,SKU002,Bath Soap 100g,39,36.87,162,88,39,0,123,17.68,128.27,123,80,2145.0,False
2026-07-14,ST005,Hyderabad,SKU003,Laundry Detergent 1kg,30,30.63,81,0,30,0,51,17.42,109.3,140,0,6600.0,False
2026-07-14,ST005,Hyderabad,SKU004,Dishwash Liquid 500ml,36,26.22,104,65,36,0,68,18.83,97.48,68,82,4500.0,False
2026-07-14,ST005,Hyderabad,SKU005,Instant Coffee 100g,15,18.48,87,53,15,0,72,12.68,68.12,72,0,2775.0,False
2026-07-15,ST001,Chennai,SKU001,Shampoo 340ml,13,23.54,110,69,13,0,97,15.28,85.89,97,0,4277.0,False
2026-07-15,ST001,Chennai,SKU002,Bath Soap 100g,41,42.13,124,0,41,0,83,19.52,145.92,192,0,2255.0,False
2026-07-15,ST001,Chennai,SKU003,Laundry Detergent 1kg,36,32.48,112,0,36,0,76,16.97,114.4,155,0,7920.0,False
2026-07-15,ST001,Chennai,SKU004,Dishwash Liquid 500ml,23,29.13,92,0,23,0,69,22.08,109.48,143,0,2875.0,False
2026-07-15,ST001,Chennai,SKU005,Instant Coffee 100g,27,20.78,66,0,27,0,39,14.96,77.28,91,0,4995.0,False
2026-07-15,ST002,Bengaluru,SKU001,Shampoo 340ml,22,26.12,127,0,22,0,105,20.47,98.85,105,0,7238.0,False
2026-07-15,ST002,Bengaluru,SKU002,Bath Soap 100g,31,44.37,147,0,31,0,116,20.37,153.46,214,0,1705.0,False
2026-07-15,ST002,Bengaluru,SKU003,Laundry Detergent 1kg,36,35.59,120,0,36,0,84,19.16,125.94,160,0,7920.0,False
2026-07-15,ST002,Bengaluru,SKU004,Dishwash Liquid 500ml,37,30.08,67,0,37,0,30,18.9,109.13,100,70,4625.0,False
2026-07-15,ST002,Bengaluru,SKU005,Instant Coffee 100g,24,22.13,45,0,24,0,21,15.15,81.55,81,45,4440.0,False
2026-07-15,ST003,Mumbai,SKU001,Shampoo 340ml,27,25.57,107,68,27,0,80,17.92,94.64,80,66,8883.0,False
2026-07-15,ST003,Mumbai,SKU002,Bath Soap 100g,52,45.58,199,108,52,0,147,25.96,162.71,147,107,2860.0,False
2026-07-15,ST003,Mumbai,SKU003,Laundry Detergent 1kg,36,39.5,173,109,36,0,137,23.31,141.82,137,84,7920.0,False
2026-07-15,ST003,Mumbai,SKU004,Dishwash Liquid 500ml,35,31.3,148,0,35,0,113,18.08,111.97,113,0,4375.0,False
2026-07-15,ST003,Mumbai,SKU005,Instant Coffee 100g,20,24.05,71,0,20,0,51,17.4,89.55,149,0,3700.0,False
2026-07-15,ST004,Delhi,SKU001,Shampoo 340ml,22,20.54,60,0,22,0,38,14.21,75.82,101,0,7238.0,False
2026-07-15,ST004,Delhi,SKU002,Bath Soap 100g,47,38.79,121,0,47,0,74,22.48,138.84,174,0,2585.0,False
2026-07-15,ST004,Delhi,SKU003,Laundry Detergent 1kg,36,31.56,108,0,36,0,72,24.9,119.58,143,0,7920.0,False
2026-07-15,ST004,Delhi,SKU004,Dishwash Liquid 500ml,34,25.61,68,0,34,0,34,16.53,93.38,117,0,4250.0,False
2026-07-15,ST004,Delhi,SKU005,Instant Coffee 100g,18,19.74,62,0,18,0,44,10.18,69.4,93,0,3330.0,False
2026-07-15,ST005,Hyderabad,SKU001,Shampoo 340ml,20,21.55,49,0,20,0,29,16.52,81.18,143,0,6580.0,False
2026-07-15,ST005,Hyderabad,SKU002,Bath Soap 100g,39,37.82,123,0,39,0,84,17.68,131.15,164,0,2037.75,False
2026-07-15,ST005,Hyderabad,SKU003,Laundry Detergent 1kg,25,29.11,51,0,25,0,26,17.09,104.41,115,0,5500.0,False
2026-07-15,ST005,Hyderabad,SKU004,Dishwash Liquid 500ml,37,25.72,68,0,37,0,31,19.22,96.37,113,0,4625.0,False
2026-07-15,ST005,Hyderabad,SKU005,Instant Coffee 100g,19,19.26,72,0,19,0,53,12.7,70.49,53,57,3515.0,False
2026-07-16,ST001,Chennai,SKU001,Shampoo 340ml,39,30.22,97,0,39,0,58,16.81,107.48,58,110,10906.35,False
2026-07-16,ST001,Chennai,SKU002,Bath Soap 100g,47,41.75,83,0,47,0,36,18.29,143.53,145,0,2585.0,False
2026-07-16,ST001,Chennai,SKU003,Laundry Detergent 1kg,36,31.84,76,0,36,0,40,16.15,111.67,119,0,7920.0,False
2026-07-16,ST001,Chennai,SKU004,Dishwash Liquid 500ml,29,27.52,69,0,29,0,40,21.88,104.42,114,0,3625.0,False
2026-07-16,ST001,Chennai,SKU005,Instant Coffee 100g,23,19.65,39,0,23,0,16,14.6,73.54,68,45,4255.0,False
2026-07-16,ST002,Bengaluru,SKU001,Shampoo 340ml,38,31.23,105,0,38,0,67,19.15,112.83,67,109,11251.8,False
2026-07-16,ST002,Bengaluru,SKU002,Bath Soap 100g,55,51.1,116,0,55,0,61,21.8,175.09,159,119,2722.5,False
2026-07-16,ST002,Bengaluru,SKU003,Laundry Detergent 1kg,38,34.18,84,0,38,0,46,19.14,121.68,122,0,8360.0,False
2026-07-16,ST002,Bengaluru,SKU004,Dishwash Liquid 500ml,34,30.68,100,70,34,0,66,19.06,111.1,136,0,4250.0,False
2026-07-16,ST002,Bengaluru,SKU005,Instant Coffee 100g,29,23.42,81,60,29,0,52,15.2,85.45,97,0,5365.0,False
2026-07-16,ST003,Mumbai,SKU001,Shampoo 340ml,28,25.35,80,0,28,0,52,17.85,93.9,118,0,9212.0,False
2026-07-16,ST003,Mumbai,SKU002,Bath Soap 100g,38,49.44,147,0,38,0,109,25.96,174.27,216,0,2090.0,False
2026-07-16,ST003,Mumbai,SKU003,Laundry Detergent 1kg,30,35.24,137,0,30,0,107,21.81,127.53,191,0,6600.0,False
2026-07-16,ST003,Mumbai,SKU004,Dishwash Liquid 500ml,38,30.8,113,0,38,0,75,16.52,108.93,75,96,4750.0,False
2026-07-16,ST003,Mumbai,SKU005,Instant Coffee 100g,31,23.69,51,0,31,0,20,15.68,86.76,118,0,5735.0,False
2026-07-16,ST004,Delhi,SKU001,Shampoo 340ml,12,22.49,38,0,12,0,26,13.14,80.6,89,0,3948.0,False
2026-07-16,ST004,Delhi,SKU002,Bath Soap 100g,46,37.29,74,0,46,0,28,22.64,134.52,128,82,2530.0,False
2026-07-16,ST004,Delhi,SKU003,Laundry Detergent 1kg,24,31.49,72,0,24,0,48,24.92,119.39,119,64,5280.0,False
2026-07-16,ST004,Delhi,SKU004,Dishwash Liquid 500ml,19,25.13,34,0,19,0,15,16.42,91.8,98,0,2375.0,False
2026-07-16,ST004,Delhi,SKU005,Instant Coffee 100g,11,19.09,44,0,11,0,33,10.19,67.46,82,0,2035.0,False
2026-07-16,ST005,Hyderabad,SKU001,Shampoo 340ml,19,19.79,29,0,19,0,10,16.42,75.81,124,0,6251.0,False
2026-07-16,ST005,Hyderabad,SKU002,Bath Soap 100g,30,35.74,84,0,30,0,54,16.86,124.08,134,0,1650.0,False
2026-07-16,ST005,Hyderabad,SKU003,Laundry Detergent 1kg,40,37.33,115,89,40,0,75,16.98,128.98,75,129,7480.0,False
2026-07-16,ST005,Hyderabad,SKU004,Dishwash Liquid 500ml,20,25.05,31,0,20,0,11,19.89,95.03,93,53,2500.0,False
2026-07-16,ST005,Hyderabad,SKU005,Instant Coffee 100g,28,18.63,53,0,28,0,25,12.63,68.51,82,0,5180.0,False
2026-07-17,ST001,Chennai,SKU001,Shampoo 340ml,26,24.57,58,0,26,0,32,18.22,91.94,142,0,8554.0,False
2026-07-17,ST001,Chennai,SKU002,Bath Soap 100g,41,39.57,145,109,41,0,104,18.23,136.95,104,113,2255.0,False
2026-07-17,ST001,Chennai,SKU003,Laundry Detergent 1kg,36,33.75,119,79,36,0,83,15.39,116.65,83,102,7920.0,False
2026-07-17,ST001,Chennai,SKU004,Dishwash Liquid 500ml,24,27.77,114,74,24,0,90,21.79,105.09,90,71,3000.0,False
2026-07-17,ST001,Chennai,SKU005,Instant Coffee 100g,19,21.33,68,52,19,0,49,14.43,78.4,94,0,3515.0,False
2026-07-17,ST002,Bengaluru,SKU001,Shampoo 340ml,28,27.8,67,0,28,0,39,19.33,102.73,148,0,9212.0,False
2026-07-17,ST002,Bengaluru,SKU002,Bath Soap 100g,54,43.04,159,98,54,0,105,22.21,151.32,224,0,2970.0,False
2026-07-17,ST002,Bengaluru,SKU003,Laundry Detergent 1kg,46,35.32,122,76,46,0,76,18.87,124.84,76,120,10120.0,False
2026-07-17,ST002,Bengaluru,SKU004,Dishwash Liquid 500ml,26,30.05,66,0,26,0,40,18.6,108.74,110,0,3250.0,False
2026-07-17,ST002,Bengaluru,SKU005,Instant Coffee 100g,30,22.36,52,0,30,0,22,15.7,82.79,67,61,5550.0,False
2026-07-17,ST003,Mumbai,SKU001,Shampoo 340ml,35,25.25,52,0,35,0,17,17.85,93.61,83,62,11515.0,False
2026-07-17,ST003,Mumbai,SKU002,Bath Soap 100g,46,45.05,109,0,46,0,63,25.89,161.03,170,0,2530.0,False
2026-07-17,ST003,Mumbai,SKU003,Laundry Detergent 1kg,27,36.42,107,0,27,0,80,22.41,131.66,164,0,5940.0,False
2026-07-17,ST003,Mumbai,SKU004,Dishwash Liquid 500ml,26,33.8,75,0,26,0,49,16.56,117.96,145,0,3250.0,False
2026-07-17,ST003,Mumbai,SKU005,Instant Coffee 100g,18,29.67,118,98,18,0,100,16.08,105.09,100,65,2830.5,False
2026-07-17,ST004,Delhi,SKU001,Shampoo 340ml,27,22.32,89,63,27,0,62,14.7,81.67,62,65,8883.0,False
2026-07-17,ST004,Delhi,SKU002,Bath Soap 100g,37,40.61,128,100,37,0,91,22.55,144.39,173,0,2035.0,False
2026-07-17,ST004,Delhi,SKU003,Laundry Detergent 1kg,23,30.68,119,71,23,0,96,23.07,115.11,160,0,5060.0,False
2026-07-17,ST004,Delhi,SKU004,Dishwash Liquid 500ml,24,25.78,98,83,24,0,74,17.18,94.53,74,73,3000.0,False
2026-07-17,ST004,Delhi,SKU005,Instant Coffee 100g,15,20.36,82,49,15,0,67,11.18,72.25,67,46,2775.0,False
2026-07-17,ST005,Hyderabad,SKU001,Shampoo 340ml,20,20.76,124,114,20,0,104,16.47,78.75,104,0,6580.0,False
2026-07-17,ST005,Hyderabad,SKU002,Bath Soap 100g,34,37.15,134,80,34,0,100,17.57,129.02,100,104,1870.0,False
2026-07-17,ST005,Hyderabad,SKU003,Laundry Detergent 1kg,30,29.83,75,0,30,0,45,17.69,107.17,174,0,6600.0,False
2026-07-17,ST005,Hyderabad,SKU004,Dishwash Liquid 500ml,27,25.75,93,82,27,0,66,19.89,97.13,119,0,3375.0,False
2026-07-17,ST005,Hyderabad,SKU005,Instant Coffee 100g,32,18.41,25,0,25,7,0,13.38,68.6,57,49,4625.0,True
2026-07-18,ST001,Chennai,SKU001,Shampoo 340ml,24,27.81,32,0,24,0,8,16.71,100.13,118,0,7896.0,False
2026-07-18,ST001,Chennai,SKU002,Bath Soap 100g,56,46.09,104,0,56,0,48,17.77,156.04,161,0,3080.0,False
2026-07-18,ST001,Chennai,SKU003,Laundry Detergent 1kg,46,39.13,83,0,46,0,37,15.22,132.62,139,0,10120.0,False
2026-07-18,ST001,Chennai,SKU004,Dishwash Liquid 500ml,23,32.93,90,0,23,0,67,21.79,120.59,138,0,2875.0,False
2026-07-18,ST001,Chennai,SKU005,Instant Coffee 100g,20,24.44,49,0,20,0,29,14.9,88.23,74,64,3700.0,False
2026-07-18,ST002,Bengaluru,SKU001,Shampoo 340ml,26,30.87,39,0,26,0,13,19.33,111.94,122,0,8554.0,False
2026-07-18,ST002,Bengaluru,SKU002,Bath Soap 100g,59,49.63,105,0,59,0,46,22.45,171.34,165,106,3245.0,False
2026-07-18,ST002,Bengaluru,SKU003,Laundry Detergent 1kg,36,40.21,76,0,36,0,40,19.48,140.1,160,0,7920.0,False
2026-07-18,ST002,Bengaluru,SKU004,Dishwash Liquid 500ml,29,35.78,110,70,29,0,81,18.95,126.28,81,117,3625.0,False
2026-07-18,ST002,Bengaluru,SKU005,Instant Coffee 100g,24,24.97,67,45,24,0,43,15.43,90.33,104,0,4440.0,False
2026-07-18,ST003,Mumbai,SKU001,Shampoo 340ml,21,27.96,83,66,21,0,62,18.04,101.92,124,0,6909.0,False
2026-07-18,ST003,Mumbai,SKU002,Bath Soap 100g,50,51.49,170,107,50,0,120,25.76,180.22,120,164,2750.0,False
2026-07-18,ST003,Mumbai,SKU003,Laundry Detergent 1kg,44,44.39,164,84,44,0,120,23.35,156.51,120,126,9680.0,False
2026-07-18,ST003,Mumbai,SKU004,Dishwash Liquid 500ml,37,36.23,49,0,37,0,12,16.56,125.25,108,90,4625.0,False
2026-07-18,ST003,Mumbai,SKU005,Instant Coffee 100g,34,27.58,100,0,34,0,66,16.03,98.78,131,0,6290.0,False
2026-07-18,ST004,Delhi,SKU001,Shampoo 340ml,21,25.52,62,0,21,0,41,13.93,90.5,106,0,6909.0,False
2026-07-18,ST004,Delhi,SKU002,Bath Soap 100g,42,44.09,91,0,42,0,49,22.66,154.94,131,113,2310.0,False
2026-07-18,ST004,Delhi,SKU003,Laundry Detergent 1kg,41,36.87,96,0,41,0,55,23.32,133.94,119,89,9020.0,False
2026-07-18,ST004,Delhi,SKU004,Dishwash Liquid 500ml,36,29.82,74,0,36,0,38,16.73,106.18,111,0,4500.0,False
2026-07-18,ST004,Delhi,SKU005,Instant Coffee 100g,29,28.83,67,0,29,0,38,11.44,97.93,84,72,4828.5,False
2026-07-18,ST005,Hyderabad,SKU001,Shampoo 340ml,29,25.18,104,0,29,0,75,16.08,91.63,75,67,9541.0,False
2026-07-18,ST005,Hyderabad,SKU002,Bath Soap 100g,44,40.6,100,0,44,0,56,17.66,139.47,160,0,2420.0,False
2026-07-18,ST005,Hyderabad,SKU003,Laundry Detergent 1kg,39,34.16,45,0,39,0,6,16.97,119.46,135,0,8580.0,False
2026-07-18,ST005,Hyderabad,SKU004,Dishwash Liquid 500ml,31,29.99,66,0,31,0,35,19.41,109.38,88,82,3875.0,False
2026-07-18,ST005,Hyderabad,SKU005,Instant Coffee 100g,26,26.88,57,57,26,0,31,14.94,95.58,80,70,4329.0,False
2026-07-19,ST001,Chennai,SKU001,Shampoo 340ml,20,27.24,118,110,20,0,98,16.33,98.06,98,55,6580.0,False
2026-07-19,ST001,Chennai,SKU002,Bath Soap 100g,44,49.99,48,0,44,0,4,18.86,168.82,117,152,2420.0,False
2026-07-19,ST001,Chennai,SKU003,Laundry Detergent 1kg,42,43.54,37,0,37,5,0,16.19,146.82,102,132,7733.0,True
2026-07-19,ST001,Chennai,SKU004,Dishwash Liquid 500ml,32,34.77,67,0,32,0,35,21.24,125.55,106,90,4000.0,False
2026-07-19,ST001,Chennai,SKU005,Instant Coffee 100g,34,24.99,74,45,34,0,40,15.22,90.19,104,0,6290.0,False
2026-07-19,ST002,Bengaluru,SKU001,Shampoo 340ml,25,29.61,122,109,25,0,97,19.17,107.99,97,71,8225.0,False
2026-07-19,ST002,Bengaluru,SKU002,Bath Soap 100g,57,48.27,165,119,57,0,108,22.71,167.51,214,0,3135.0,False
2026-07-19,ST002,Bengaluru,SKU003,Laundry Detergent 1kg,38,40.62,40,0,38,0,2,19.44,141.28,122,101,8360.0,False
2026-07-19,ST002,Bengaluru,SKU004,Dishwash Liquid 500ml,40,34.34,81,0,40,0,41,17.7,120.72,158,0,5000.0,False
2026-07-19,ST002,Bengaluru,SKU005,Instant Coffee 100g,34,24.26,43,0,34,0,9,14.98,87.76,70,67,6290.0,False
2026-07-19,ST003,Mumbai,SKU001,Shampoo 340ml,35,29.17,62,0,35,0,27,17.78,105.3,89,75,11515.0,False
2026-07-19,ST003,Mumbai,SKU002,Bath Soap 100g,65,52.09,120,0,65,0,55,23.35,179.62,219,0,3575.0,False
2026-07-19,ST003,Mumbai,SKU003,Laundry Detergent 1kg,43,42.34,120,0,43,0,77,23.46,150.48,203,0,9460.0,False
2026-07-19,ST003,Mumbai,SKU004,Dishwash Liquid 500ml,38,35.48,108,96,38,0,70,16.51,122.95,160,0,4750.0,False
2026-07-19,ST003,Mumbai,SKU005,Instant Coffee 100g,29,27.52,66,0,29,0,37,16.52,99.08,102,0,5365.0,False
2026-07-19,ST004,Delhi,SKU001,Shampoo 340ml,17,26.09,41,0,17,0,24,14.02,92.3,89,56,5593.0,False
2026-07-19,ST004,Delhi,SKU002,Bath Soap 100g,49,43.39,131,82,49,0,82,22.64,152.8,195,0,2695.0,False
2026-07-19,ST004,Delhi,SKU003,Laundry Detergent 1kg,37,40.97,119,64,37,0,82,23.6,146.52,171,0,7733.0,False
2026-07-19,ST004,Delhi,SKU004,Dishwash Liquid 500ml,28,30.91,38,0,28,0,10,17.19,109.93,83,89,3500.0,False
2026-07-19,ST004,Delhi,SKU005,Instant Coffee 100g,25,23.16,38,0,25,0,13,12.41,81.89,131,0,4625.0,False
2026-07-19,ST005,Hyderabad,SKU001,Shampoo 340ml,24,24.48,75,0,24,0,51,14.87,88.32,118,0,7896.0,False
2026-07-19,ST005,Hyderabad,SKU002,Bath Soap 100g,42,42.36,56,0,42,0,14,17.73,144.81,118,112,2310.0,False
2026-07-19,ST005,Hyderabad,SKU003,Laundry Detergent 1kg,34,37.93,135,129,34,0,101,17.37,131.15,101,106,7106.0,False
2026-07-19,ST005,Hyderabad,SKU004,Dishwash Liquid 500ml,27,28.67,88,53,27,0,61,16.01,102.03,143,0,3375.0,False
2026-07-19,ST005,Hyderabad,SKU005,Instant Coffee 100g,18,22.57,31,0,18,0,13,15.25,82.95,132,0,3330.0,False
2026-07-20,ST001,Chennai,SKU001,Shampoo 340ml,28,23.56,98,0,28,0,70,16.55,87.21,125,0,9212.0,False
2026-07-20,ST001,Chennai,SKU002,Bath Soap 100g,52,51.17,117,113,52,0,65,17.69,171.19,217,0,2431.0,False
2026-07-20,ST001,Chennai,SKU003,Laundry Detergent 1kg,34,34.0,102,102,34,0,68,16.49,118.48,200,0,7480.0,False
2026-07-20,ST001,Chennai,SKU004,Dishwash Liquid 500ml,16,29.09,106,71,16,0,90,20.96,108.24,180,0,2000.0,False
2026-07-20,ST001,Chennai,SKU005,Instant Coffee 100g,24,21.55,40,0,24,0,16,15.5,80.15,80,44,4440.0,False
2026-07-20,ST002,Bengaluru,SKU001,Shampoo 340ml,18,26.39,97,0,18,0,79,19.24,98.41,150,0,5922.0,False
2026-07-20,ST002,Bengaluru,SKU002,Bath Soap 100g,43,46.11,108,0,43,0,65,21.21,159.52,171,0,2365.0,False
2026-07-20,ST002,Bengaluru,SKU003,Laundry Detergent 1kg,35,35.83,122,120,35,0,87,19.38,126.87,188,0,7700.0,False
2026-07-20,ST002,Bengaluru,SKU004,Dishwash Liquid 500ml,42,34.39,41,0,41,1,0,17.56,120.73,117,73,4612.5,True
2026-07-20,ST002,Bengaluru,SKU005,Instant Coffee 100g,31,22.51,70,61,31,0,39,15.6,83.14,106,0,5735.0,False
2026-07-20,ST003,Mumbai,SKU001,Shampoo 340ml,23,25.07,89,62,23,0,66,17.99,93.21,141,0,7567.0,False
