date,store_id,city,sku_id,product_name,actual_demand,predicted_demand,received_qty,opening_inventory,units_sold,lost_sales,ending_inventory,safety_stock,reorder_point,inventory_position,order_qty,optimized_revenue,stockout_flag
2026-07-13,ST005,Hyderabad,SKU005,Instant Coffee 100g,23,19.96,0,110,23,0,87,12.7,72.56,87,0,4255.0,False
2026-07-14,ST001,Chennai,SKU001,Shampoo 340ml,21,23.33,0,122,21,0,101,15.02,85.01,101,0,6909.0,False
2026-07-14,ST001,Chennai,SKU002,Bath Soap 100g,45,42.56,0,174,45,0,129,19.51,147.19,129,317,2475.0,False
2026-07-14,ST001,Chennai,SKU003,Laundry Detergent 1kg,28,34.67,0,218,28,0,190,16.71,120.72,190,0,6160.0,False
2026-07-14,ST001,Chennai,SKU004,Dishwash Liquid 500ml,24,28.64,0,166,24,0,142,21.92,107.83,142,0,3000.0,False
2026-07-14,ST001,Chennai,SKU005,Instant Coffee 100g,24,20.61,0,102,24,0,78,14.96,76.77,78,0,4440.0,False
2026-07-14,ST002,Bengaluru,SKU001,Shampoo 340ml,23,25.69,0,114,23,0,91,20.92,97.99,91,187,7567.0,False
2026-07-14,ST002,Bengaluru,SKU002,Bath Soap 100g,48,44.43,0,118,48,0,70,22.18,155.48,426,0,2640.0,False
2026-07-14,ST002,Bengaluru,SKU003,Laundry Detergent 1kg,31,35.36,0,158,31,0,127,18.94,125.01,127,0,6820.0,False
2026-07-14,ST002,Bengaluru,SKU004,Dishwash Liquid 500ml,36,29.97,0,160,36,0,124,18.85,108.75,124,0,4500.0,False
2026-07-14,ST002,Bengaluru,SKU005,Instant Coffee 100g,25,21.62,0,87,25,0,62,15.02,79.89,62,170,4625.0,False
2026-07-14,ST003,Mumbai,SKU001,Shampoo 340ml,32,25.33,0,150,32,0,118,17.83,93.82,118,0,10528.0,False
2026-07-14,ST003,Mumbai,SKU002,Bath Soap 100g,37,45.29,0,310,37,0,273,25.56,161.44,273,0,2035.0,False
2026-07-14,ST003,Mumbai,SKU003,Laundry Detergent 1kg,37,38.32,0,326,37,0,289,23.35,138.31,289,0,7733.0,False
2026-07-14,ST003,Mumbai,SKU004,Dishwash Liquid 500ml,36,31.43,0,218,36,0,182,18.34,112.64,182,0,4500.0,False
2026-07-14,ST003,Mumbai,SKU005,Instant Coffee 100g,28,30.33,232,232,28,0,204,17.32,108.29,204,0,4144.0,False
2026-07-14,ST004,Delhi,SKU001,Shampoo 340ml,30,21.63,0,114,30,0,84,13.92,78.81,84,0,9870.0,False
2026-07-14,ST004,Delhi,SKU002,Bath Soap 100g,43,39.55,0,98,43,0,55,22.48,141.13,381,0,2365.0,False
2026-07-14,ST004,Delhi,SKU003,Laundry Detergent 1kg,26,30.7,0,225,26,0,199,24.53,116.64,199,0,5720.0,False
2026-07-14,ST004,Delhi,SKU004,Dishwash Liquid 500ml,35,26.88,0,156,35,0,121,16.24,96.87,121,0,4375.0,False
2026-07-14,ST004,Delhi,SKU005,Instant Coffee 100g,22,20.06,0,149,22,0,127,10.14,70.32,127,0,4070.0,False
2026-07-14,ST005,Hyderabad,SKU001,Shampoo 340ml,33,29.36,0,114,33,0,81,15.25,103.32,81,228,8685.6,False
2026-07-14,ST005,Hyderabad,SKU002,Bath Soap 100g,39,36.87,0,98,39,0,59,17.68,128.27,361,0,2145.0,False
2026-07-14,ST005,Hyderabad,SKU003,Laundry Detergent 1kg,30,30.63,0,211,30,0,181,17.42,109.3,181,0,6600.0,False
2026-07-14,ST005,Hyderabad,SKU004,Dishwash Liquid 500ml,36,26.22,0,139,36,0,103,18.83,97.48,103,0,4500.0,False
2026-07-14,ST005,Hyderabad,SKU005,Instant Coffee 100g,15,18.48,0,87,15,0,72,12.68,68.12,72,0,2775.0,False
2026-07-15,ST001,Chennai,SKU001,Shampoo 340ml,13,23.54,0,101,13,0,88,15.28,85.89,88,0,4277.0,False
2026-07-15,ST001,Chennai,SKU002,Bath Soap 100g,41,42.13,0,129,41,0,88,19.52,145.92,405,0,2255.0,False
2026-07-15,ST001,Chennai,SKU003,Laundry Detergent 1kg,36,32.48,0,190,36,0,154,16.97,114.4,154,0,7920.0,False
2026-07-15,ST001,Chennai,SKU004,Dishwash Liquid 500ml,23,29.13,0,142,23,0,119,22.08,109.48,119,0,2875.0,False
2026-07-15,ST001,Chennai,SKU005,Instant Coffee 100g,27,20.78,0,78,27,0,51,14.96,77.28,51,172,4995.0,False
2026-07-15,ST002,Bengaluru,SKU001,Shampoo 340ml,22,26.12,0,91,22,0,69,20.47,98.85,256,0,7238.0,False
2026-07-15,ST002,Bengaluru,SKU002,Bath Soap 100g,31,44.37,356,426,31,0,395,20.37,153.46,395,0,1705.0,False
2026-07-15,ST002,Bengaluru,SKU003,Laundry Detergent 1kg,36,35.59,0,127,36,0,91,19.16,125.94,91,285,7920.0,False
2026-07-15,ST002,Bengaluru,SKU004,Dishwash Liquid 500ml,37,30.08,0,124,37,0,87,18.9,109.13,87,233,4625.0,False
2026-07-15,ST002,Bengaluru,SKU005,Instant Coffee 100g,24,22.13,0,62,24,0,38,15.15,81.55,208,0,4440.0,False
2026-07-15,ST003,Mumbai,SKU001,Shampoo 340ml,27,25.57,0,118,27,0,91,17.92,94.64,91,183,8883.0,False
2026-07-15,ST003,Mumbai,SKU002,Bath Soap 100g,52,45.58,0,273,52,0,221,25.96,162.71,221,0,2860.0,False
2026-07-15,ST003,Mumbai,SKU003,Laundry Detergent 1kg,36,39.5,0,289,36,0,253,23.31,141.82,253,0,7920.0,False
2026-07-15,ST003,Mumbai,SKU004,Dishwash Liquid 500ml,35,31.3,0,182,35,0,147,18.08,111.97,147,0,4375.0,False
2026-07-15,ST003,Mumbai,SKU005,Instant Coffee 100g,20,24.05,0,204,20,0,184,17.4,89.55,184,0,3700.0,False
2026-07-15,ST004,Delhi,SKU001,Shampoo 340ml,22,20.54,0,84,22,0,62,14.21,75.82,62,158,7238.0,False
2026-07-15,ST004,Delhi,SKU002,Bath Soap 100g,47,38.79,326,381,47,0,334,22.48,138.84,334,0,2585.0,False
2026-07-15,ST004,Delhi,SKU003,Laundry Detergent 1kg,36,31.56,0,199,36,0,163,24.9,119.58,163,0,7920.0,False
2026-07-15,ST004,Delhi,SKU004,Dishwash Liquid 500ml,34,25.61,0,121,34,0,87,16.53,93.38,87,186,4250.0,False
2026-07-15,ST004,Delhi,SKU005,Instant Coffee 100g,18,19.74,0,127,18,0,109,10.18,69.4,109,0,3330.0,False
2026-07-15,ST005,Hyderabad,SKU001,Shampoo 340ml,20,21.55,0,81,20,0,61,16.52,81.18,289,0,6580.0,False
2026-07-15,ST005,Hyderabad,SKU002,Bath Soap 100g,39,37.82,302,361,39,0,322,17.68,131.15,322,0,2037.75,False
2026-07-15,ST005,Hyderabad,SKU003,Laundry Detergent 1kg,25,29.11,0,181,25,0,156,17.09,104.41,156,0,5500.0,False
2026-07-15,ST005,Hyderabad,SKU004,Dishwash Liquid 500ml,37,25.72,0,103,37,0,66,19.22,96.37,66,211,4625.0,False
2026-07-15,ST005,Hyderabad,SKU005,Instant Coffee 100g,19,19.26,0,72,19,0,53,12.7,70.49,53,153,3515.0,False
2026-07-16,ST001,Chennai,SKU001,Shampoo 340ml,39,30.22,0,88,39,0,49,16.81,107.48,49,271,10906.35,False
2026-07-16,ST001,Chennai,SKU002,Bath Soap 100g,47,41.75,0,88,47,0,41,18.29,143.53,358,0,2585.0,False
2026-07-16,ST001,Chennai,SKU003,Laundry Detergent 1kg,36,31.84,0,154,36,0,118,16.15,111.67,118,0,7920.0,False
2026-07-16,ST001,Chennai,SKU004,Dishwash Liquid 500ml,29,27.52,0,119,29,0,90,21.88,104.42,90,208,3625.0,False
2026-07-16,ST001,Chennai,SKU005,Instant Coffee 100g,23,19.65,0,51,23,0,28,14.6,73.54,200,0,4255.0,False
2026-07-16,ST002,Bengaluru,SKU001,Shampoo 340ml,38,31.23,0,69,38,0,31,19.15,112.83,218,0,11251.8,False
2026-07-16,ST002,Bengaluru,SKU002,Bath Soap 100g,55,51.1,0,395,55,0,340,21.8,175.09,340,0,2722.5,False
2026-07-16,ST002,Bengaluru,SKU003,Laundry Detergent 1kg,38,34.18,0,91,38,0,53,19.14,121.68,338,0,8360.0,False
2026-07-16,ST002,Bengaluru,SKU004,Dishwash Liquid 500ml,34,30.68,0,87,34,0,53,19.06,111.1,286,0,4250.0,False
2026-07-16,ST002,Bengaluru,SKU005,Instant Coffee 100g,29,23.42,0,38,29,0,9,15.2,85.45,179,0,5365.0,False
2026-07-16,ST003,Mumbai,SKU001,Shampoo 340ml,28,25.35,0,91,28,0,63,17.85,93.9,246,0,9212.0,False
2026-07-16,ST003,Mumbai,SKU002,Bath Soap 100g,38,49.44,0,221,38,0,183,25.96,174.27,183,0,2090.0,False
2026-07-16,ST003,Mumbai,SKU003,Laundry Detergent 1kg,30,35.24,0,253,30,0,223,21.81,127.53,223,0,6600.0,False
2026-07-16,ST003,Mumbai,SKU004,Dishwash Liquid 500ml,38,30.8,0,147,38,0,109,16.52,108.93,109,0,4750.0,False
2026-07-16,ST003,Mumbai,SKU005,Instant Coffee 100g,31,23.69,0,184,31,0,153,15.68,86.76,153,0,5735.0,False
2026-07-16,ST004,Delhi,SKU001,Shampoo 340ml,12,22.49,0,62,12,0,50,13.14,80.6,208,0,3948.0,False
2026-07-16,ST004,Delhi,SKU002,Bath Soap 100g,46,37.29,0,334,46,0,288,22.64,134.52,288,0,2530.0,False
2026-07-16,ST004,Delhi,SKU003,Laundry Detergent 1kg,24,31.49,0,163,24,0,139,24.92,119.39,139,0,5280.0,False
2026-07-16,ST004,Delhi,SKU004,Dishwash Liquid 500ml,19,25.13,0,87,19,0,68,16.42,91.8,254,0,2375.0,False
2026-07-16,ST004,Delhi,SKU005,Instant Coffee 100g,11,19.09,0,109,11,0,98,10.19,67.46,98,0,2035.0,False
2026-07-16,ST005,Hyderabad,SKU001,Shampoo 340ml,19,19.79,0,61,19,0,42,16.42,75.81,270,0,6251.0,False
2026-07-16,ST005,Hyderabad,SKU002,Bath Soap 100g,30,35.74,0,322,30,0,292,16.86,124.08,292,0,1650.0,False
2026-07-16,ST005,Hyderabad,SKU003,Laundry Detergent 1kg,40,37.33,0,156,40,0,116,16.98,128.98,116,275,7480.0,False
2026-07-16,ST005,Hyderabad,SKU004,Dishwash Liquid 500ml,20,25.05,0,66,20,0,46,19.89,95.03,257,0,2500.0,False
2026-07-16,ST005,Hyderabad,SKU005,Instant Coffee 100g,28,18.63,0,53,28,0,25,12.63,68.51,178,0,5180.0,False
2026-07-17,ST001,Chennai,SKU001,Shampoo 340ml,26,24.57,0,49,26,0,23,18.22,91.94,294,0,8554.0,False
2026-07-17,ST001,Chennai,SKU002,Bath Soap 100g,41,39.57,317,358,41,0,317,18.23,136.95,317,0,2255.0,False
2026-07-17,ST001,Chennai,SKU003,Laundry Detergent 1kg,36,33.75,0,118,36,0,82,15.39,116.65,82,271,7920.0,False
2026-07-17,ST001,Chennai,SKU004,Dishwash Liquid 500ml,24,27.77,0,90,24,0,66,21.79,105.09,274,0,3000.0,False
2026-07-17,ST001,Chennai,SKU005,Instant Coffee 100g,19,21.33,0,28,19,0,9,14.43,78.4,181,0,3515.0,False
2026-07-17,ST002,Bengaluru,SKU001,Shampoo 340ml,28,27.8,187,218,28,0,190,19.33,102.73,190,0,9212.0,False
2026-07-17,ST002,Bengaluru,SKU002,Bath Soap 100g,54,43.04,0,340,54,0,286,22.21,151.32,286,0,2970.0,False
2026-07-17,ST002,Bengaluru,SKU003,Laundry Detergent 1kg,46,35.32,0,53,46,0,7,18.87,124.84,292,0,10120.0,False
2026-07-17,ST002,Bengaluru,SKU004,Dishwash Liquid 500ml,26,30.05,0,53,26,0,27,18.6,108.74,260,0,3250.0,False
2026-07-17,ST002,Bengaluru,SKU005,Instant Coffee 100g,30,22.36,170,179,30,0,149,15.7,82.79,149,0,5550.0,False
2026-07-17,ST003,Mumbai,SKU001,Shampoo 340ml,35,25.25,0,63,35,0,28,17.85,93.61,211,0,11515.0,False
2026-07-17,ST003,Mumbai,SKU002,Bath Soap 100g,46,45.05,0,183,46,0,137,25.89,161.03,137,340,2530.0,False
2026-07-17,ST003,Mumbai,SKU003,Laundry Detergent 1kg,27,36.42,0,223,27,0,196,22.41,131.66,196,0,5940.0,False
2026-07-17,ST003,Mumbai,SKU004,Dishwash Liquid 500ml,26,33.8,0,109,26,0,83,16.56,117.96,83,272,3250.0,False
2026-07-17,ST003,Mumbai,SKU005,Instant Coffee 100g,18,29.67,0,153,18,0,135,16.08,105.09,135,0,2830.5,False
2026-07-17,ST004,Delhi,SKU001,Shampoo 340ml,27,22.32,0,50,27,0,23,14.7,81.67,181,0,8883.0,False
2026-07-17,ST004,Delhi,SKU002,Bath Soap 100g,37,40.61,0,288,37,0,251,22.55,144.39,251,0,2035.0,False
2026-07-17,ST004,Delhi,SKU003,Laundry Detergent 1kg,23,30.68,0,139,23,0,116,23.07,115.11,116,0,5060.0,False
2026-07-17,ST004,Delhi,SKU004,Dishwash Liquid 500ml,24,25.78,0,68,24,0,44,17.18,94.53,230,0,3000.0,False
2026-07-17,ST004,Delhi,SKU005,Instant Coffee 100g,15,20.36,0,98,15,0,83,11.18,72.25,83,0,2775.0,False
2026-07-17,ST005,Hyderabad,SKU001,Shampoo 340ml,20,20.76,228,270,20,0,250,16.47,78.75,250,0,6580.0,False
2026-07-17,ST005,Hyderabad,SKU002,Bath Soap 100g,34,37.15,0,292,34,0,258,17.57,129.02,258,0,1870.0,False
2026-07-17,ST005,Hyderabad,SKU003,Laundry Detergent 1kg,30,29.83,0,116,30,0,86,17.69,107.17,361,0,6600.0,False
2026-07-17,ST005,Hyderabad,SKU004,Dishwash Liquid 500ml,27,25.75,0,46,27,0,19,19.89,97.13,230,0,3375.0,False
2026-07-17,ST005,Hyderabad,SKU005,Instant Coffee 100g,32,18.41,0,25,25,7,0,13.38,68.6,153,0,4625.0,True
2026-07-18,ST001,Chennai,SKU001,Shampoo 340ml,24,27.81,0,23,23,1,0,16.71,100.13,271,0,7567.0,True
2026-07-18,ST001,Chennai,SKU002,Bath Soap 100g,56,46.09,0,317,56,0,261,17.77,156.04,261,0,3080.0,False
2026-07-18,ST001,Chennai,SKU003,Laundry Detergent 1kg,46,39.13,0,82,46,0,36,15.22,132.62,307,0,10120.0,False
2026-07-18,ST001,Chennai,SKU004,Dishwash Liquid 500ml,23,32.93,0,66,23,0,43,21.79,120.59,251,0,2875.0,False
2026-07-18,ST001,Chennai,SKU005,Instant Coffee 100g,20,24.44,172,181,20,0,161,14.9,88.23,161,0,3700.0,False
2026-07-18,ST002,Bengaluru,SKU001,Shampoo 340ml,26,30.87,0,190,26,0,164,19.33,111.94,164,0,8554.0,False
2026-07-18,ST002,Bengaluru,SKU002,Bath Soap 100g,59,49.63,0,286,59,0,227,22.45,171.34,227,0,3245.0,False
2026-07-18,ST002,Bengaluru,SKU003,Laundry Detergent 1kg,36,40.21,285,292,36,0,256,19.48,140.1,256,0,7920.0,False
2026-07-18,ST002,Bengaluru,SKU004,Dishwash Liquid 500ml,29,35.78,233,260,29,0,231,18.95,126.28,231,0,3625.0,False
2026-07-18,ST002,Bengaluru,SKU005,Instant Coffee 100g,24,24.97,0,149,24,0,125,15.43,90.33,125,0,4440.0,False
2026-07-18,ST003,Mumbai,SKU001,Shampoo 340ml,21,27.96,183,211,21,0,190,18.04,101.92,190,0,6909.0,False
2026-07-18,ST003,Mumbai,SKU002,Bath Soap 100g,50,51.49,0,137,50,0,87,25.76,180.22,427,0,2750.0,False
2026-07-18,ST003,Mumbai,SKU003,Laundry Detergent 1kg,44,44.39,0,196,44,0,152,23.35,156.51,152,316,9680.0,False
2026-07-18,ST003,Mumbai,SKU004,Dishwash Liquid 500ml,37,36.23,0,83,37,0,46,16.56,125.25,318,0,4625.0,False
2026-07-18,ST003,Mumbai,SKU005,Instant Coffee 100g,34,27.58,0,135,34,0,101,16.03,98.78,101,0,6290.0,False
2026-07-18,ST004,Delhi,SKU001,Shampoo 340ml,21,25.52,158,181,21,0,160,13.93,90.5,160,0,6909.0,False
2026-07-18,ST004,Delhi,SKU002,Bath Soap 100g,42,44.09,0,251,42,0,209,22.66,154.94,209,0,2310.0,False
2026-07-18,ST004,Delhi,SKU003,Laundry Detergent 1kg,41,36.87,0,116,41,0,75,23.32,133.94,75,318,9020.0,False
2026-07-18,ST004,Delhi,SKU004,Dishwash Liquid 500ml,36,29.82,186,230,36,0,194,16.73,106.18,194,0,4500.0,False
2026-07-18,ST004,Delhi,SKU005,Instant Coffee 100g,29,28.83,0,83,29,0,54,11.44,97.93,54,246,4828.5,False
2026-07-18,ST005,Hyderabad,SKU001,Shampoo 340ml,29,25.18,0,250,29,0,221,16.08,91.63,221,0,9541.0,False
2026-07-18,ST005,Hyderabad,SKU002,Bath Soap 100g,44,40.6,0,258,44,0,214,17.66,139.47,214,0,2420.0,False
2026-07-18,ST005,Hyderabad,SKU003,Laundry Detergent 1kg,39,34.16,0,86,39,0,47,16.97,119.46,322,0,8580.0,False
2026-07-18,ST005,Hyderabad,SKU004,Dishwash Liquid 500ml,31,29.99,211,230,31,0,199,19.41,109.38,199,0,3875.0,False
2026-07-18,ST005,Hyderabad,SKU005,Instant Coffee 100g,26,26.88,153,153,26,0,127,14.94,95.58,127,0,4329.0,False
2026-07-19,ST001,Chennai,SKU001,Shampoo 340ml,20,27.24,271,271,20,0,251,16.33,98.06,251,0,6580.0,False
2026-07-19,ST001,Chennai,SKU002,Bath Soap 100g,44,49.99,0,261,44,0,217,18.86,168.82,217,0,2420.0,False
2026-07-19,ST001,Chennai,SKU003,Laundry Detergent 1kg,42,43.54,0,36,36,6,0,16.19,146.82,271,0,7524.0,True
2026-07-19,ST001,Chennai,SKU004,Dishwash Liquid 500ml,32,34.77,208,251,32,0,219,21.24,125.55,219,0,4000.0,False
2026-07-19,ST001,Chennai,SKU005,Instant Coffee 100g,34,24.99,0,161,34,0,127,15.22,90.19,127,0,6290.0,False
2026-07-19,ST002,Bengaluru,SKU001,Shampoo 340ml,25,29.61,0,164,25,0,139,19.17,107.99,139,0,8225.0,False
2026-07-19,ST002,Bengaluru,SKU002,Bath Soap 100g,57,48.27,0,227,57,0,170,22.71,167.51,170,0,3135.0,False
2026-07-19,ST002,Bengaluru,SKU003,Laundry Detergent 1kg,38,40.62,0,256,38,0,218,19.44,141.28,218,0,8360.0,False
2026-07-19,ST002,Bengaluru,SKU004,Dishwash Liquid 500ml,40,34.34,0,231,40,0,191,17.7,120.72,191,0,5000.0,False
2026-07-19,ST002,Bengaluru,SKU005,Instant Coffee 100g,34,24.26,0,125,34,0,91,14.98,87.76,91,0,6290.0,False
2026-07-19,ST003,Mumbai,SKU001,Shampoo 340ml,35,29.17,0,190,35,0,155,17.78,105.3,155,0,11515.0,False
2026-07-19,ST003,Mumbai,SKU002,Bath Soap 100g,65,52.09,0,87,65,0,22,23.35,179.62,362,0,3575.0,False
2026-07-19,ST003,Mumbai,SKU003,Laundry Detergent 1kg,43,42.34,0,152,43,0,109,23.46,150.48,425,0,9460.0,False
2026-07-19,ST003,Mumbai,SKU004,Dishwash Liquid 500ml,38,35.48,0,46,38,0,8,16.51,122.95,280,0,4750.0,False
2026-07-19,ST003,Mumbai,SKU005,Instant Coffee 100g,29,27.52,0,101,29,0,72,16.52,99.08,72,220,5365.0,False
2026-07-19,ST004,Delhi,SKU001,Shampoo 340ml,17,26.09,0,160,17,0,143,14.02,92.3,143,0,5593.0,False
2026-07-19,ST004,Delhi,SKU002,Bath Soap 100g,49,43.39,0,209,49,0,160,22.64,152.8,160,0,2695.0,False
2026-07-19,ST004,Delhi,SKU003,Laundry Detergent 1kg,37,40.97,0,75,37,0,38,23.6,146.52,356,0,7733.0,False
2026-07-19,ST004,Delhi,SKU004,Dishwash Liquid 500ml,28,30.91,0,194,28,0,166,17.19,109.93,166,0,3500.0,False
2026-07-19,ST004,Delhi,SKU005,Instant Coffee 100g,25,23.16,0,54,25,0,29,12.41,81.89,275,0,4625.0,False
2026-07-19,ST005,Hyderabad,SKU001,Shampoo 340ml,24,24.48,0,221,24,0,197,14.87,88.32,197,0,7896.0,False
2026-07-19,ST005,Hyderabad,SKU002,Bath Soap 100g,42,42.36,0,214,42,0,172,17.73,144.81,172,0,2310.0,False
2026-07-19,ST005,Hyderabad,SKU003,Laundry Detergent 1kg,34,37.93,275,322,34,0,288,17.37,131.15,288,0,7106.0,False
2026-07-19,ST005,Hyderabad,SKU004,Dishwash Liquid 500ml,27,28.67,0,199,27,0,172,16.01,102.03,172,0,3375.0,False
2026-07-19,ST005,Hyderabad,SKU005,Instant Coffee 100g,18,22.57,0,127,18,0,109,15.25,82.95,109,0,3330.0,False
2026-07-20,ST001,Chennai,SKU001,Shampoo 340ml,28,23.56,0,251,28,0,223,16.55,87.21,223,0,9212.0,False
2026-07-20,ST001,Chennai,SKU002,Bath Soap 100g,52,51.17,0,217,52,0,165,17.69,171.19,165,365,2431.0,False
2026-07-20,ST001,Chennai,SKU003,Laundry Detergent 1kg,34,34.0,271,271,34,0,237,16.49,118.48,237,0,7480.0,False
2026-07-20,ST001,Chennai,SKU004,Dishwash Liquid 500ml,16,29.09,0,219,16,0,203,20.96,108.24,203,0,2000.0,False
2026-07-20,ST001,Chennai,SKU005,Instant Coffee 100g,24,21.55,0,127,24,0,103,15.5,80.15,103,0,4440.0,False
2026-07-20,ST002,Bengaluru,SKU001,Shampoo 340ml,18,26.39,0,139,18,0,121,19.24,98.41,121,0,5922.0,False
2026-07-20,ST002,Bengaluru,SKU002,Bath Soap 100g,43,46.11,0,170,43,0,127,21.21,159.52,127,356,2365.0,False
2026-07-20,ST002,Bengaluru,SKU003,Laundry Detergent 1kg,35,35.83,0,218,35,0,183,19.38,126.87,183,0,7700.0,False
2026-07-20,ST002,Bengaluru,SKU004,Dishwash Liquid 500ml,42,34.39,0,191,42,0,149,17.56,120.73,149,0,4725.0,False
2026-07-20,ST002,Bengaluru,SKU005,Instant Coffee 100g,31,22.51,0,91,31,0,60,15.6,83.14,60,181,5735.0,False
2026-07-20,ST003,Mumbai,SKU001,Shampoo 340ml,23,25.07,0,155,23,0,132,17.99,93.21,132,0,7567.0,False
2026-07-20,ST003,Mumbai,SKU002,Bath Soap 100g,36,46.88,340,362,36,0,326,25.08,165.74,326,0,1980.0,False
2026-07-20,ST003,Mumbai,SKU003,Laundry Detergent 1kg,37,37.22,0,109,37,0,72,23.54,135.2,388,0,8140.0,False
2026-07-20,ST003,Mumbai,SKU004,Dishwash Liquid 500ml,33,31.04,272,280,33,0,247,15.8,108.92,247,0,4125.0,False
2026-07-20,ST003,Mumbai,SKU005,Instant Coffee 100g,24,23.2,0,72,24,0,48,16.69,86.31,268,0,4440.0,False
2026-07-20,ST004,Delhi,SKU001,Shampoo 340ml,16,22.75,0,143,16,0,127,14.5,82.77,127,0,5264.0,False
2026-07-20,ST004,Delhi,SKU002,Bath Soap 100g,44,36.45,0,160,44,0,116,23.03,132.37,116,272,2299.0,False
2026-07-20,ST004,Delhi,SKU003,Laundry Detergent 1kg,33,30.72,0,38,33,0,5,23.68,115.83,323,0,7260.0,False
2026-07-20,ST004,Delhi,SKU004,Dishwash Liquid 500ml,31,31.89,0,166,31,0,135,16.71,112.39,135,0,3487.5,False
2026-07-20,ST004,Delhi,SKU005,Instant Coffee 100g,20,29.87,0,29,20,0,9,12.62,102.22,255,0,2960.0,False
2026-07-20,ST005,Hyderabad,SKU001,Shampoo 340ml,22,22.27,0,197,22,0,175,14.17,80.99,175,0,7238.0,False
2026-07-20,ST005,Hyderabad,SKU002,Bath Soap 100g,42,36.2,0,172,42,0,130,16.09,124.69,130,0,2310.0,False
2026-07-20,ST005,Hyderabad,SKU003,Laundry Detergent 1kg,26,31.07,0,288,26,0,262,17.31,110.5,262,0,5720.0,False
2026-07-20,ST005,Hyderabad,SKU004,Dishwash Liquid 500ml,33,28.06,0,172,33,0,139,16.01,100.19,139,0,3712.5,False
2026-07-20,ST005,Hyderabad,SKU005,Instant Coffee 100g,25,19.04,0,109,25,0,84,15.16,72.27,84,0,4625.0,False
2026-07-21,ST001,Chennai,SKU001,Shampoo 340ml,16,24.01,0,223,16,0,207,15.47,87.5,207,0,5264.0,False
2026-07-21,ST001,Chennai,SKU002,Bath Soap 100g,53,40.85,0,165,53,0,112,17.69,140.25,477,0,2915.0,False
2026-07-21,ST001,Chennai,SKU003,Laundry Detergent 1kg,37,39.42,0,237,37,0,200,16.03,134.29,200,0,6919.0,False
2026-07-21,ST001,Chennai,SKU004,Dishwash Liquid 500ml,29,29.19,0,203,29,0,174,22.21,109.77,174,0,3625.0,False
2026-07-21,ST001,Chennai,SKU005,Instant Coffee 100g,19,21.01,0,103,19,0,84,15.53,78.55,84,0,3515.0,False
2026-07-21,ST002,Bengaluru,SKU001,Shampoo 340ml,21,26.11,0,121,21,0,100,20.05,98.39,100,0,6909.0,False
2026-07-21,ST002,Bengaluru,SKU002,Bath Soap 100g,52,45.15,0,127,52,0,75,21.21,156.66,431,0,2860.0,False
2026-07-21,ST002,Bengaluru,SKU003,Laundry Detergent 1kg,43,34.8,0,183,43,0,140,18.4,122.8,140,0,9460.0,False
2026-07-21,ST002,Bengaluru,SKU004,Dishwash Liquid 500ml,26,30.93,0,149,26,0,123,18.37,111.15,123,0,3250.0,False
2026-07-21,ST002,Bengaluru,SKU005,Instant Coffee 100g,18,20.44,0,60,18,0,42,16.23,77.54,223,0,3330.0,False
2026-07-21,ST003,Mumbai,SKU001,Shampoo 340ml,29,26.46,0,132,29,0,103,17.5,96.87,103,0,9541.0,False
2026-07-21,ST003,Mumbai,SKU002,Bath Soap 100g,56,53.36,0,326,56,0,270,25.55,185.64,270,0,2618.0,False
2026-07-21,ST003,Mumbai,SKU003,Laundry Detergent 1kg,36,36.12,316,388,36,0,352,23.54,131.9,352,0,7920.0,False
2026-07-21,ST003,Mumbai,SKU004,Dishwash Liquid 500ml,25,31.29,0,247,25,0,222,15.39,109.26,222,0,3125.0,False
2026-07-21,ST003,Mumbai,SKU005,Instant Coffee 100g,32,23.18,0,48,32,0,16,16.39,85.94,236,0,5920.0,False
2026-07-21,ST004,Delhi,SKU001,Shampoo 340ml,18,23.34,0,127,18,0,109,14.79,84.82,109,0,5922.0,False
2026-07-21,ST004,Delhi,SKU002,Bath Soap 100g,39,36.1,0,116,39,0,77,22.79,131.08,349,0,2145.0,False
2026-07-21,ST004,Delhi,SKU003,Laundry Detergent 1kg,31,30.66,318,323,31,0,292,23.64,115.61,292,0,6820.0,False
2026-07-21,ST004,Delhi,SKU004,Dishwash Liquid 500ml,26,25.59,0,135,26,0,109,16.65,93.43,109,0,3250.0,False
2026-07-21,ST004,Delhi,SKU005,Instant Coffee 100g,20,19.83,246,255,20,0,235,12.62,72.11,235,0,3700.0,False
2026-07-21,ST005,Hyderabad,SKU001,Shampoo 340ml,22,21.18,0,175,22,0,153,13.97,77.51,153,0,7238.0,False
2026-07-21,ST005,Hyderabad,SKU002,Bath Soap 100g,30,34.74,0,130,30,0,100,15.56,119.79,100,263,1650.0,False
2026-07-21,ST005,Hyderabad,SKU003,Laundry Detergent 1kg,32,29.3,0,262,32,0,230,17.57,105.47,230,0,7040.0,False
2026-07-21,ST005,Hyderabad,SKU004,Dishwash Liquid 500ml,26,25.41,0,139,26,0,113,16.28,92.5,113,0,3250.0,False
2026-07-21,ST005,Hyderabad,SKU005,Instant Coffee 100g,30,27.04,0,84,30,0,54,13.75,94.86,54,231,4440.0,False
2026-07-22,ST001,Chennai,SKU001,Shampoo 340ml,26,23.3,0,207,26,0,181,15.88,85.76,181,0,8554.0,False
